model,type,composition,similarity,compsim,layer,pearsoncor,spearman
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_joint,EucF_joint,1,0.46584865657528884,0.4542446434497833
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_joint,EucF_joint,2,0.4470191301457597,0.435031533241272
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_joint,EucF_joint,3,0.4507567721715973,0.43950527906417847
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_joint,EucF_joint,4,0.47707978416478547,0.46291741728782654
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_joint,EucF_joint,5,0.49116630448286436,0.4770922064781189
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_joint,EucF_joint,6,0.5127915195801261,0.4984191656112671
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_joint,EucF_joint,7,0.5458869220318526,0.5320225358009338
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_joint,EucF_joint,8,0.5624089814345016,0.5500555634498596
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_joint,EucF_joint,9,0.5858558866560437,0.5761923789978027
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_joint,EucF_joint,10,0.6532159555061311,0.6467435359954834
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_joint,EucF_joint,11,0.7647748985367229,0.7647572159767151
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_joint,EucF_joint,12,0.7790905614413917,0.7805746793746948
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_inf,EucF_inf,0,0.4508727778016544,0.4484846889972687
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_inf,EucF_inf,1,0.4089229445144781,0.4094262421131134
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_inf,EucF_inf,2,0.37752057997745264,0.381013423204422
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_inf,EucF_inf,3,0.3806443223627211,0.38596832752227783
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_inf,EucF_inf,4,0.39587166038822463,0.3996639847755432
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_inf,EucF_inf,5,0.4082768353880546,0.41189828515052795
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_inf,EucF_inf,6,0.42318326835101105,0.4265178143978119
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_inf,EucF_inf,7,0.45189190105413085,0.4537752866744995
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_inf,EucF_inf,8,0.4812547206323803,0.4796515703201294
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_inf,EucF_inf,9,0.5395273851022968,0.5365145206451416
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_inf,EucF_inf,10,0.6125387901286997,0.6078037023544312
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_inf,EucF_inf,11,0.6930556472551256,0.6879718899726868
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Euc,F_inf,EucF_inf,12,0.6877913479474167,0.6839712858200073
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Cls,IcmCls,0,0.17965965289811098,0.14454226195812225
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Cls,IcmCls,1,0.15412294219835654,0.152070552110672
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Cls,IcmCls,2,0.1477002030487225,0.1802467405796051
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Cls,IcmCls,3,0.15776218448874868,0.1752498894929886
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Cls,IcmCls,4,0.1653919999502202,0.1781865656375885
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Cls,IcmCls,5,0.19379123754400757,0.19780310988426208
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Cls,IcmCls,6,0.2137748282643329,0.21909525990486145
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Cls,IcmCls,7,0.24411129619982563,0.24224282801151276
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Cls,IcmCls,8,0.24767893705468502,0.25494471192359924
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Cls,IcmCls,9,0.2528041007324168,0.23950165510177612
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Cls,IcmCls,10,0.28178536304236707,0.28696760535240173
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Cls,IcmCls,11,0.41081584831636103,0.4087890684604645
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Cls,IcmCls,12,0.5079472506088244,0.5022331476211548
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Avg,IcmAvg,0,0.35949088371565235,0.35693278908729553
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Avg,IcmAvg,1,0.3720513270981942,0.35966941714286804
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Avg,IcmAvg,2,0.38634380979061533,0.37272047996520996
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Avg,IcmAvg,3,0.41406543377484534,0.40355342626571655
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Avg,IcmAvg,4,0.5022622148066185,0.49725425243377686
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Avg,IcmAvg,5,0.5196629745683299,0.5151591300964355
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Avg,IcmAvg,6,0.541119609878585,0.5411027073860168
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Avg,IcmAvg,7,0.6153295126881271,0.6160939931869507
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Avg,IcmAvg,8,0.5901525078909745,0.5829681158065796
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Avg,IcmAvg,9,0.5318016748275708,0.5216543674468994
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Avg,IcmAvg,10,0.5282119356078592,0.5201490521430969
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Avg,IcmAvg,11,0.7226770046329422,0.7330624461174011
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Avg,IcmAvg,12,0.7868769466095611,0.7958454489707947
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Sum,IcmSum,0,0.2170930414808763,0.21752944588661194
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Sum,IcmSum,1,0.17938565117952318,0.13105541467666626
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Sum,IcmSum,2,0.17042904803290934,0.11698497831821442
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Sum,IcmSum,3,0.18069792880659585,0.13080647587776184
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Sum,IcmSum,4,0.1775922173621159,0.1267385184764862
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Sum,IcmSum,5,0.18137976125255512,0.13810668885707855
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Sum,IcmSum,6,0.18980374494568683,0.14533086121082306
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Sum,IcmSum,7,0.19344800649999885,0.15339815616607666
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Sum,IcmSum,8,0.1873656894621291,0.15189389884471893
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Sum,IcmSum,9,0.18206452674976611,0.15496757626533508
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Sum,IcmSum,10,0.17979086298980537,0.15179426968097687
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Sum,IcmSum,11,0.3202164625747984,0.351065456867218
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,Sum,IcmSum,12,0.463283224755656,0.5959848761558533
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_ind,IcmF_ind,0,0.30143261299118784,0.3033369481563568
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_ind,IcmF_ind,1,0.20497537282936656,0.17651110887527466
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_ind,IcmF_ind,2,0.1852641988570954,0.15452457964420319
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_ind,IcmF_ind,3,0.2076957508958585,0.18028795719146729
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_ind,IcmF_ind,4,0.21097951452240338,0.18667419254779816
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_ind,IcmF_ind,5,0.23161993048237467,0.21534723043441772
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_ind,IcmF_ind,6,0.2478121119762967,0.23795872926712036
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_ind,IcmF_ind,7,0.25496782208157115,0.2500210106372833
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_ind,IcmF_ind,8,0.2565358626098937,0.25025662779808044
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_ind,IcmF_ind,9,0.272567943913413,0.26584628224372864
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_ind,IcmF_ind,10,0.2707100887780115,0.2646513879299164
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_ind,IcmF_ind,11,0.45330090558441016,0.498369961977005
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_ind,IcmF_ind,12,0.6140136281421723,0.7013779878616333
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_joint,IcmF_joint,0,0.40888922884484163,0.41237202286720276
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_joint,IcmF_joint,1,0.31215380077202537,0.29803401231765747
sentence-transformers-paraphrase-MiniLM-L12-v2,Transformer,Icm,F_joint,IcmF_joint,2,0.288334651614269,0.2821689248085022
